model_name,biomarker_set,accuracy,precision,recall,f1,AUC,TP,FP,TN,FN
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9835059507901018,161,13,179,13
neural_network,ponti,0.9617117117117117,0.9340821416285813,0.988562091503268,0.9602065052065051,0.9633269224755292,172,12,180,2
xgboost,ponti,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9812282894766516,164,16,176,10
knn,ponti,0.9043715846994536,0.9161676646706587,0.8793103448275862,0.8973607038123166,0.9795662794666418,153,14,178,21
decision_tree,semiz,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.939113476700537,158,14,178,16
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9843872346884472,164,13,179,10
neural_network,semiz,0.9834834834834835,0.9622481684981686,1.0,0.9800818858560794,0.9856782531194295,174,6,186,0
xgboost,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9918588164931045,165,14,178,9
knn,semiz,0.9207650273224044,0.9289940828402367,0.9022988505747126,0.9154518950437318,0.9734816221662627,157,12,180,17
decision_tree,zhao,0.9316939890710383,0.9116022099447514,0.9482758620689655,0.9295774647887324,0.9603904428904428,165,16,176,9
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9861142704284867,169,13,179,5
neural_network,zhao,0.9590840840840841,0.9274428495481126,0.9849282296650719,0.9539744142840119,0.96329807063708,171,12,180,3
xgboost,zhao,0.9398907103825137,0.9130434782608695,0.9655172413793104,0.9385474860335196,0.9845562386637269,168,16,176,6
knn,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9919770875110592,169,11,181,5
decision_tree,ponti,0.8907103825136612,0.8941176470588236,0.8735632183908046,0.8837209302325582,0.9201662553686202,152,18,174,22
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9841296100438649,160,13,179,14
neural_network,ponti,0.9645645645645644,0.9323297827903092,1.0,0.9633606505520458,0.9673960632030358,174,13,179,0
xgboost,ponti,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9763695077389931,164,16,176,10
knn,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9780039460883115,159,13,179,15
decision_tree,semiz,0.9289617486338798,0.9157303370786517,0.9367816091954023,0.9261363636363636,0.937479172336951,163,15,177,11
logistic_regression,semiz,0.9316939890710383,0.9209039548022598,0.9367816091954023,0.9287749287749287,0.9881461297957251,163,14,178,11
neural_network,semiz,0.9700450450450451,0.9576196172248805,0.9719230769230769,0.9634084084084085,0.9685482668981458,170,7,185,4
xgboost,semiz,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9872339486680666,168,13,179,6
knn,semiz,0.907103825136612,0.9320987654320988,0.867816091954023,0.8988095238095237,0.9767890467590545,151,11,181,23
decision_tree,zhao,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9525208909844922,164,16,176,10
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9879988020189007,169,13,179,5
neural_network,zhao,0.9564564564564565,0.9415463849016481,0.9755555555555556,0.9563248839748484,0.9599448264154147,169,11,181,5
xgboost,zhao,0.953551912568306,0.9243243243243243,0.9827586206896551,0.9526462395543176,0.9844728611964838,171,14,178,3
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9947215551420356,169,12,180,5
decision_tree,ponti,0.9316939890710383,0.9027027027027027,0.9597701149425287,0.9303621169916434,0.9245289344143511,167,18,174,7
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9821832056187706,159,13,179,15
neural_network,ponti,0.9727477477477479,0.9627898550724637,0.9845410628019323,0.9722396355577165,0.9735960144927537,171,7,185,3
xgboost,ponti,0.9262295081967213,0.9106145251396648,0.9367816091954023,0.9235127478753541,0.9753161966916762,163,16,176,11
knn,ponti,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.9738958556278602,158,13,179,16
decision_tree,semiz,0.9153005464480874,0.8994413407821229,0.9252873563218391,0.9121813031161473,0.9258987374854246,161,18,174,13
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9875439266615735,165,13,179,9
neural_network,semiz,0.9756006006006006,0.9674335504312621,0.9854761904761904,0.9760552992016407,0.9759292287090273,171,6,186,3
xgboost,semiz,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9890261437908496,169,12,180,5
knn,semiz,0.9207650273224044,0.9190751445086706,0.9137931034482759,0.9164265129682997,0.9773721988795518,159,14,178,15
decision_tree,zhao,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.962624718547706,166,17,175,8
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.988999722596375,168,11,181,6
neural_network,zhao,0.9700450450450449,0.9494505494505494,0.9902380952380951,0.9685815647766868,0.9727036005789875,172,9,183,2
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9837452280500006,170,14,178,4
knn,zhao,0.9617486338797814,0.9395604395604396,0.9827586206896551,0.9606741573033708,0.9927408644345563,171,11,181,3
decision_tree,ponti,0.9180327868852459,0.9,0.9310344827586207,0.9152542372881356,0.931184292603702,162,18,174,12
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.984442687229065,159,13,179,15
neural_network,ponti,0.9701951951951951,0.952046783625731,0.988562091503268,0.9693436293436294,0.9714656739888937,172,9,183,2
xgboost,ponti,0.9180327868852459,0.9,0.9310344827586207,0.9152542372881356,0.9764584167886541,162,18,174,12
knn,ponti,0.9180327868852459,0.9235294117647059,0.9022988505747126,0.9127906976744186,0.9806374849234126,157,13,179,17
decision_tree,semiz,0.9180327868852459,0.9090909090909091,0.9195402298850575,0.9142857142857144,0.9496495684276762,160,16,176,14
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9845583438076708,165,13,179,9
neural_network,semiz,0.9565315315315315,0.9510247208931419,0.9657608695652173,0.9565346373332909,0.9590160864116812,167,9,183,7
xgboost,semiz,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9884680558146032,170,13,179,4
knn,semiz,0.907103825136612,0.9430379746835443,0.8563218390804598,0.8975903614457832,0.9790710963872729,149,9,183,25
decision_tree,zhao,0.9316939890710383,0.9162011173184358,0.9425287356321839,0.9291784702549574,0.9562231972958728,164,15,177,10
logistic_regression,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9883882670286178,169,12,180,5
neural_network,zhao,0.9755255255255255,0.9584083066691763,0.9947368421052631,0.9760708370010696,0.9748869683266136,173,8,184,1
xgboost,zhao,0.9508196721311475,0.9193548387096774,0.9827586206896551,0.95,0.9832055463087006,171,15,177,3
knn,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.990962932782302,169,11,181,5
decision_tree,ponti,0.9180327868852459,0.8956043956043956,0.9367816091954023,0.9157303370786517,0.9380517757951689,163,19,173,11
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9847450275520451,161,13,179,13
neural_network,ponti,0.9646396396396396,0.9284932920536637,1.0,0.9614000490910508,0.9688228723983873,174,13,179,0
xgboost,ponti,0.9344262295081968,0.9166666666666666,0.9482758620689655,0.9322033898305084,0.9798582208411929,165,15,177,9
knn,ponti,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.9691377727972659,158,14,178,16
decision_tree,semiz,0.9180327868852459,0.8956043956043956,0.9367816091954023,0.9157303370786517,0.9377742440737797,163,19,173,11
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9868772325073925,165,13,179,9
neural_network,semiz,0.9782282282282282,0.9552363529143715,1.0,0.976546402476635,0.9793829365079365,174,8,184,0
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9874182140553792,168,12,180,6
knn,semiz,0.912568306010929,0.9226190476190477,0.8908045977011494,0.9064327485380117,0.9770527170198221,155,13,179,19
decision_tree,zhao,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.9578105343014398,164,17,175,10
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9870532855890911,168,13,179,6
neural_network,zhao,0.9644894894894895,0.9446695089172206,0.9839181286549706,0.963028037851012,0.9653963032581453,171,10,182,3
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9824020236972014,170,14,178,4
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9895082331561629,170,12,180,4
decision_tree,ponti,0.9098360655737705,0.8938547486033519,0.9195402298850575,0.9065155807365438,0.9298140181112317,160,19,173,14
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9836211506644943,159,13,179,15
neural_network,ponti,0.9755255255255255,0.9544903591196497,0.9857142857142858,0.9692539442190565,0.9739841007693343,172,7,185,2
xgboost,ponti,0.9207650273224044,0.9050279329608939,0.9310344827586207,0.9178470254957508,0.9773448895875367,162,17,175,12
knn,ponti,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.9796876899853411,158,13,179,16
decision_tree,semiz,0.9207650273224044,0.9096045197740112,0.9252873563218391,0.9173789173789174,0.9356076172494516,161,16,176,13
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.985509963644849,165,13,179,9
neural_network,semiz,0.9754504504504504,0.947069597069597,1.0,0.9715019700551617,0.9762476653781,174,9,183,0
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.985762539712348,168,12,180,6
knn,semiz,0.9234972677595629,0.9397590361445783,0.896551724137931,0.9176470588235294,0.9774086965735951,156,10,182,18
decision_tree,zhao,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.9461644491559351,166,17,175,8
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9918566574357015,169,13,179,5
neural_network,zhao,0.9619369369369369,0.9564267676767676,0.9655766253869968,0.9593045990604272,0.961667565750383,168,8,184,6
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9817314444540001,170,14,178,4
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9920739036517222,169,12,180,5
decision_tree,ponti,0.8934426229508197,0.8770949720670391,0.9022988505747126,0.8895184135977336,0.9458181625049434,157,22,170,17
logistic_regression,ponti,0.9234972677595629,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.9832582389732158,160,14,178,14
neural_network,ponti,0.9566066066066066,0.937589294090842,0.9768571428571429,0.9540062614582332,0.9623604531750984,169,11,181,5
xgboost,ponti,0.9262295081967213,0.9106145251396648,0.9367816091954023,0.9235127478753541,0.9804510471024581,163,16,176,11
knn,ponti,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.97513716160001,158,13,179,16
decision_tree,semiz,0.912568306010929,0.9034090909090909,0.9137931034482759,0.9085714285714287,0.9451555737751726,159,17,175,15
logistic_regression,semiz,0.9426229508196722,0.9322033898305084,0.9482758620689655,0.94017094017094,0.9885003842047185,165,12,180,9
neural_network,semiz,0.9783033033033032,0.9630952380952381,0.99375,0.9771906052393857,0.9797619047619047,173,7,185,1
xgboost,semiz,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9877638571820719,170,13,179,4
knn,semiz,0.9153005464480874,0.9440993788819876,0.8735632183908046,0.9074626865671642,0.9820081138868872,152,9,183,22
decision_tree,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9485962029652718,167,15,177,7
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9879502545915632,168,12,180,6
neural_network,zhao,0.9647147147147148,0.9460690496294213,0.9832236842105264,0.9636667705359656,0.9658882193228168,171,10,182,3
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9844943150781967,169,14,178,5
knn,zhao,0.9590163934426229,0.9344262295081968,0.9827586206896551,0.9579831932773109,0.9918646055288212,171,12,180,3
decision_tree,ponti,0.9016393442622951,0.8920454545454546,0.9022988505747126,0.8971428571428571,0.9206487016600047,157,19,173,17
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9856178282716594,161,13,179,13
neural_network,ponti,0.9647147147147146,0.937878573244706,0.9839181286549706,0.959666745513822,0.9652164378337147,171,10,182,3
xgboost,ponti,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.9771039885157924,166,17,175,8
knn,ponti,0.9180327868852459,0.9285714285714286,0.896551724137931,0.912280701754386,0.9804973769708676,156,12,180,18
decision_tree,semiz,0.9344262295081968,0.9166666666666666,0.9482758620689655,0.9322033898305084,0.9342758600095555,165,15,177,9
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9866690364254863,165,14,178,9
neural_network,semiz,0.9808558558558558,0.968640350877193,0.9944444444444445,0.9809380127472693,0.9803842940685046,173,6,186,1
xgboost,semiz,0.9480874316939891,0.9329608938547486,0.9597701149425287,0.9461756373937676,0.9877060044078654,167,12,180,7
knn,semiz,0.9262295081967213,0.9298245614035088,0.9137931034482759,0.9217391304347825,0.9792690276251319,159,12,180,15
decision_tree,zhao,0.9344262295081968,0.9032258064516129,0.9655172413793104,0.9333333333333333,0.957879597304869,168,18,174,6
logistic_regression,zhao,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9881367832000489,170,13,179,4
neural_network,zhao,0.9644144144144144,0.9517925247902366,0.977124183006536,0.9623611111111112,0.9657143925457292,170,9,183,4
xgboost,zhao,0.953551912568306,0.9243243243243243,0.9827586206896551,0.9526462395543176,0.9854758169438252,171,14,178,3
knn,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9894240308302809,169,11,181,5
decision_tree,ponti,0.9180327868852459,0.8956043956043956,0.9367816091954023,0.9157303370786517,0.9083290755726902,163,19,173,11
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9848753443310964,159,13,179,15
neural_network,ponti,0.9593093093093092,0.9491398616863013,0.9725787284610814,0.9596442555266085,0.9584659413831409,169,10,182,5
xgboost,ponti,0.9234972677595629,0.9055555555555556,0.9367816091954023,0.9209039548022598,0.9795981314493227,163,17,175,11
knn,ponti,0.9153005464480874,0.9281437125748503,0.8908045977011494,0.909090909090909,0.9713561577646723,155,12,180,19
decision_tree,semiz,0.9207650273224044,0.9142857142857143,0.9195402298850575,0.9169054441260744,0.936949354824742,160,15,177,14
logistic_regression,semiz,0.9344262295081968,0.9213483146067416,0.9425287356321839,0.9318181818181818,0.9868971431357014,164,14,178,10
neural_network,semiz,0.9756006006006006,0.9574008550788736,0.9947368421052631,0.9749719429131194,0.9770509607351713,173,8,184,1
xgboost,semiz,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9895847354754845,169,12,180,5
knn,semiz,0.912568306010929,0.94375,0.867816091954023,0.904191616766467,0.980630803020509,151,9,183,23
decision_tree,zhao,0.9398907103825137,0.9130434782608695,0.9655172413793104,0.9385474860335196,0.9579342384326581,168,16,176,6
logistic_regression,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9868771437914324,169,11,181,5
neural_network,zhao,0.97012012012012,0.951910552897395,0.9766666666666668,0.9633881923134157,0.9687615629984052,171,8,184,3
xgboost,zhao,0.9508196721311475,0.9193548387096774,0.9827586206896551,0.95,0.9840579773319291,171,15,177,3
knn,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9912537319169479,168,12,180,6
decision_tree,ponti,0.912568306010929,0.898876404494382,0.9195402298850575,0.9090909090909091,0.9183035494552859,160,18,174,14
